workclass,education,marital-status,occupation,relationship,race,sex,native-country,output
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Male,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
Self-emp-not-inc,Doctorate,Married-civ-spouse,Priv-house-serv,Husband,White,Female,United-States,Fal
